charge_id,customer_id,user_id,amount,amount_refunded,currency,status,paid,payment_method,created,description,failure_code,failure_message,invoice_id,metadata,receipt_email,risk_level,risk_score
ch_61c1aa573f36ff,cus_5dedc489b13397,11671,19900,0,USD,failed,False,card_mastercard,2025-01-18 02:35:31.345914,Subscription payment for plan price_e1f2a66fac28b2,idempotency_key_in_use,,in_d8390bc85da1f5,"{""user_id"": ""11671"", ""attempt"": 1}",,normal,18
ch_8350bdbe24e7ce,cus_5dedc489b13397,11671,19900,0,GBP,succeeded,True,apple_pay,2025-02-17 14:35:28.345914,Recurring payment - month 2,,,in_3ab06d094b6181,"{""user_id"": ""11671"", ""recurring_month"": 2}",mwatts@example.com,normal,20
ch_3ff30bc78c85dc,cus_5dedc489b13397,11671,19900,0,Eur,succeeded,True,apple_pay,2025-03-19 14:35:28.345914,Recurring payment - month 3,,,in_a59c64708d753c,"{""user_id"": ""11671"", ""recurring_month"": 3}",sanchezkaren@example.net,normal,14
ch_a594f4dfe40049,cus_d0e28f037bcc86,11675,19900,0,eur,succeeded,True,card_discover,2025-01-10 07:24:00.666911,Subscription payment for plan price_09ecf665179fd4,,,in_27ffe29f17212e,"{""user_id"": ""11675"", ""attempt"": 1}",richardsonbrent@example.com,highest,2
ch_94b905e50dd1e7,cus_d0e28f037bcc86,11675,19900,0,USD,succeeded,True,google_pay,2025-02-08 19:23:45.666911,Recurring payment - month 2,,,in_165813ffc86432,"{""user_id"": ""11675"", ""recurring_month"": 2}",crystal73@example.org,normal,15
ch_316dbd041e648c,cus_d0e28f037bcc86,11675,19900,0,USD,succeeded,True,google_pay,2025-03-11 00:23:45.666911,Recurring payment - month 3,,,in_04482de800c280,"{""user_id"": ""11675"", ""recurring_month"": 3}",,normal,17
ch_451e00e0e93579,cus_c649181be4dda0,11684,29900,0,GBP,succeeded,True,apple_pay,2025-01-08 16:03:41.646285,Subscription payment for plan price_19b75c898f31ce,,,in_35f7ff330e9b26,"{""user_id"": ""11684"", ""attempt"": 1}",alexispadilla@example.net,highest,47
ch_25f3f9d4bb46b0,cus_c649181be4dda0,11684,29900,0,USD,requires_action,False,card_mastercard,2025-01-10 14:26:25.401103,Subscription payment for plan price_19b75c898f31ce,authentication_required,Your card was declined.,in_1358e048becbbf,"{""user_id"": ""11684"", ""attempt"": 2}",joseph71@example.org,elevated,79
ch_11e3e649d92e2b,cus_b5adbf982a81b9,11685,29900,0,USD,succeeded,True,card_visa,2025-01-28 17:58:04.866669,Subscription payment for plan price_668fd1ca34dd75,,,in_0afafa1ad3fb0a,"{""user_id"": ""11685"", ""attempt"": 1}",,highest,24
ch_ddca4ecdaed138,cus_3ee689e9da8f48,11686,9900,0,GBP,requires_action,False,apple_pay,2025-01-17 02:13:37.903179,Subscription payment for plan price_b65812acef2945,card_declined,Your card was declined.,in_c165a8fe6723cd,"{""user_id"": ""11686"", ""attempt"": 1}",,highest,83
ch_807b9642a3b6be,cus_3ee689e9da8f48,11686,9900,0,GBP,succeeded,True,sepa_debit,2025-01-17 03:44:03.625492,Subscription payment for plan price_b65812acef2945,,,in_0e9ae049824ff5,"{""user_id"": ""11686"", ""attempt"": 2}",qhayes@example.com,normal,65
ch_8a7ceb98be009e,cus_3ee689e9da8f48,11686,9900,0,usd,requires_action,False,card_discover,2025-01-18 03:04:34.818516,Subscription payment for plan price_b65812acef2945,insufficient_funds,Your card was declined.,in_8c4fbced8e6ecb,"{""user_id"": ""11686"", ""attempt"": 3}",dannyhernandez@example.org,normal,52
ch_1803731fc5da59,cus_3ee689e9da8f48,11686,9900,0,Eur,succeeded,True,sepa_debit,2025-01-18 06:39:23.776733,Subscription payment for plan price_b65812acef2945,,,in_54fda565b7fcd0,"{""user_id"": ""11686"", ""attempt"": 4}",allison62@example.org,normal,33
ch_9b6cca6dfc2327,cus_3ee689e9da8f48,11686,10079,0,GBP,succeeded,True,google_pay,2025-01-25 06:03:17.462738,Subscription payment for plan price_b65812acef2945,,,in_affcba82e71514,"{""user_id"": ""11686"", ""attempt"": 5}",ramosdawn@example.org,normal,5
ch_5db2abe7bd343a,cus_3ee689e9da8f48,11686,9900,0,usd,succeeded,True,sepa_debit,2025-01-27 10:43:50.929337,Subscription payment for plan price_b65812acef2945,,,in_2301260b0886bf,"{""user_id"": ""11686"", ""attempt"": 6}",williamssamantha@example.com,normal,26
ch_9ad66736a9d109,cus_3ee689e9da8f48,11686,9900,2475,gbp,succeeded,True,google_pay,2025-01-29 23:30:48.509809,Subscription payment for plan price_b65812acef2945,,,in_1bc7e56fd1f89a,"{""user_id"": ""11686"", ""attempt"": 7}",griffincurtis@example.net,normal,38
ch_ad60266c93dcc2,cus_3ee689e9da8f48,11686,9900,0,USD,requires_action,False,card_amex,2025-01-30 09:02:41.309497,Subscription payment for plan price_b65812acef2945,insufficient_funds,Your card was declined.,in_24bc4aefd62504,"{""user_id"": ""11686"", ""attempt"": 8}",charles53@example.org,normal,74
ch_abab84d1ef989d,cus_3ee689e9da8f48,11686,9900,0,USD,succeeded,True,card_mastercard,2025-01-30 10:38:22.313969,Subscription payment for plan price_b65812acef2945,,,in_bbf271039307be,"{""user_id"": ""11686"", ""attempt"": 9}",,highest,31
ch_26f1017bb54c78,cus_3ee689e9da8f48,11686,9900,0,gbp,succeeded,True,apple_pay,2025-03-01 20:38:26.313969,Recurring payment - month 2,,,in_d1fb4cb2a2cb39,"{""user_id"": ""11686"", ""recurring_month"": 2}",bhayes@example.com,normal,26
ch_58bdac77a46495,cus_3ee689e9da8f48,11686,9900,0,gbp,succeeded,True,card_mastercard,2025-03-31 17:38:26.313969,Recurring payment - month 3,,,in_bec458494d6d2e,"{""user_id"": ""11686"", ""recurring_month"": 3}",,normal,23
ch_fd3f9556ebb0b9,cus_3ee689e9da8f48,11686,9900,0,USD,succeeded,True,sepa_debit,2025-04-30 01:38:26.313969,Recurring payment - month 4,,,in_b3672fb330c460,"{""user_id"": ""11686"", ""recurring_month"": 4}",qfisher@example.com,normal,15
ch_190dd622db366a,cus_3ee689e9da8f48,11686,9900,0,GBP,succeeded,True,apple_pay,2025-05-29 22:38:26.313969,Recurring payment - month 5,,,in_aaf4d1f0f60902,"{""user_id"": ""11686"", ""recurring_month"": 5}",jillingram@example.com,normal,12
ch_76a4abd5a24605,cus_2665f04b85b8e3,11692,19900,0,GBP,succeeded,True,card_mastercard,2025-01-10 20:59:19.426617,Subscription payment for plan price_5c223f47650694,,,in_f86094bb512e31,"{""user_id"": ""11692"", ""attempt"": 1}",,highest,35
ch_15c255c489ec0f,cus_2665f04b85b8e3,11692,19900,0,usd,succeeded,True,card_visa,2025-01-20 06:10:38.879424,Subscription payment for plan price_5c223f47650694,,,in_1979419194716e,"{""user_id"": ""11692"", ""attempt"": 2}",estokes@example.com,elevated,23
ch_95d61b3e79d82b,cus_2665f04b85b8e3,11692,19900,0,usd,failed,False,card_visa,2025-01-20 06:10:09.879424,Subscription payment for plan price_5c223f47650694,idempotency_key_in_use,,in_1979419194716e,"{""user_id"": ""11692"", ""attempt"": 2}",estokes@example.com,elevated,23
ch_9c3ced639ed2d4,cus_2665f04b85b8e3,11692,19900,0,gbp,succeeded,True,card_mastercard,2025-01-24 03:52:26.384380,Subscription payment for plan price_5c223f47650694,,,in_f8f885e45760ab,"{""user_id"": ""11692"", ""attempt"": 3}",teresaortiz@example.com,normal,5
ch_cdd43c67388314,cus_2665f04b85b8e3,11692,19900,0,GBP,succeeded,True,google_pay,2025-01-28 14:13:05.152021,Subscription payment for plan price_5c223f47650694,,,in_53d21660bbb4d5,"{""user_id"": ""11692"", ""attempt"": 4}",,elevated,12
ch_2149d05efd44dd,cus_2665f04b85b8e3,11692,19900,0,gbp,succeeded,True,card_visa,2025-02-27 07:12:39.152021,Recurring payment - month 2,,,in_5a9a0e03052d15,"{""user_id"": ""11692"", ""recurring_month"": 2}",,normal,5
ch_447784baa02a83,cus_2665f04b85b8e3,11692,19900,0,gbp,succeeded,True,card_visa,2025-03-30 00:12:39.152021,Recurring payment - month 3,,,in_52693b935e15fc,"{""user_id"": ""11692"", ""recurring_month"": 3}",,normal,26
ch_11c2b8c1064cdd,cus_2665f04b85b8e3,11692,19900,0,usd,failed,False,bank_transfer,2025-04-28 20:12:39.152021,Recurring payment - month 4,card_declined,Your card was declined.,in_ad1e1bcd67ed80,"{""user_id"": ""11692"", ""recurring_month"": 4}",kristen81@example.org,normal,19
ch_163a700b39cf39,cus_e365bffc666f1a,11696,19900,0,gbp,succeeded,True,sepa_debit,2025-02-07 19:36:48.579660,Subscription payment for plan price_f81bd05800967c,,,in_456c5899f9c7d5,"{""user_id"": ""11696"", ""attempt"": 1}",danielorr@example.net,normal,57
ch_40fc00ad846c8a,cus_e365bffc666f1a,11696,19900,0,Eur,succeeded,True,card_mastercard,2025-02-27 00:38:58.368101,Subscription payment for plan price_f81bd05800967c,,,in_bfccc217657b6b,"{""user_id"": ""11696"", ""attempt"": 2}",daniel33@example.com,highest,13
ch_5f32f5bb697871,cus_e365bffc666f1a,11696,19900,0,Eur,succeeded,True,google_pay,2025-03-29 00:39:02.368101,Recurring payment - month 2,,,in_5a0f1e928d8f04,"{""user_id"": ""11696"", ""recurring_month"": 2}",,normal,12
ch_d113ac6a32ed01,cus_e365bffc666f1a,11696,19900,0,GBP,succeeded,True,card_discover,2025-04-28 06:39:02.368101,Recurring payment - month 3,,,in_392151b51caae3,"{""user_id"": ""11696"", ""recurring_month"": 3}",,normal,4
ch_ca9f9122ace047,cus_e365bffc666f1a,11696,19900,0,eur,succeeded,True,card_visa,2025-05-27 18:39:02.368101,Recurring payment - month 4,,,in_bbce91c64c558e,"{""user_id"": ""11696"", ""recurring_month"": 4}",jodi95@example.net,normal,18
ch_1476e7a1f2c374,cus_2ce54d17efe6db,11705,19900,0,GBP,succeeded,True,google_pay,2025-01-26 23:32:43.322710,Subscription payment for plan price_c4dff490330258,,,in_13a6bc34375357,"{""user_id"": ""11705"", ""attempt"": 1}",melody76@example.org,normal,42
ch_dc1330c242d072,cus_2ce54d17efe6db,11705,19900,0,GBP,succeeded,True,card_discover,2025-02-26 04:32:30.322710,Recurring payment - month 2,,,in_52773dbdb1c878,"{""user_id"": ""11705"", ""recurring_month"": 2}",teresa94@example.org,normal,15
ch_8e018994780303,cus_2ce54d17efe6db,11705,19900,0,usd,succeeded,True,apple_pay,2025-03-28 08:32:30.322710,Recurring payment - month 3,,,in_3720453c4bc8b5,"{""user_id"": ""11705"", ""recurring_month"": 3}",,normal,6
ch_afab8de7352eb1,cus_a1f40cf286a937,11719,29900,0,eur,requires_action,False,card_discover,2025-01-01 22:07:25.743090,Subscription payment for plan price_58460a696aa061,card_declined,Your card was declined.,in_c212ad551f4d7d,"{""user_id"": ""11719"", ""attempt"": 1}",lopezrebecca@example.com,normal,73
ch_1e6dc4dd99f99f,cus_a1f40cf286a937,11719,29900,0,usd,succeeded,True,bank_transfer,2025-01-02 00:57:15.797109,Subscription payment for plan price_58460a696aa061,,,in_71ed967653fc6e,"{""user_id"": ""11719"", ""attempt"": 2}",leslierivera@example.org,normal,46
ch_f8ca1de4a351d0,cus_a1f40cf286a937,11719,29900,0,GBP,succeeded,True,bank_transfer,2025-02-01 05:56:48.797109,Recurring payment - month 2,,,in_fe360007281b6e,"{""user_id"": ""11719"", ""recurring_month"": 2}",,normal,9
ch_e22e67cb0161b5,cus_a1f40cf286a937,11719,29900,0,Eur,succeeded,True,apple_pay,2025-03-03 10:56:48.797109,Recurring payment - month 3,,,in_b2c0fc18ad1ecf,"{""user_id"": ""11719"", ""recurring_month"": 3}",jeremiahrivas@example.org,normal,19
ch_d424a83a8c9cdc,cus_a1f40cf286a937,11719,29900,0,eur,failed,False,card_amex,2025-04-01 13:56:48.797109,Recurring payment - month 4,card_declined,Your card was declined.,in_fe45c6ab24b54a,"{""user_id"": ""11719"", ""recurring_month"": 4}",,normal,15
ch_be07c3d3d6f3ff,cus_e4659f8fc5d890,11722,29900,0,gbp,succeeded,True,card_amex,2025-01-12 00:37:30.959247,Subscription payment for plan price_439c23489b78db,,,in_4a953a946462ce,"{""user_id"": ""11722"", ""attempt"": 1}",russellcarey@example.net,normal,18
ch_89fc98055d4cda,cus_8dacf77bcb25f2,11724,29900,0,GBP,succeeded,True,google_pay,2025-02-08 23:54:53.928633,Subscription payment for plan price_c5aa6dfdb8a4c7,,,in_5640c6d429b3a7,"{""user_id"": ""11724"", ""attempt"": 1}",barnettdaniel@example.com,highest,33
ch_30a2a69fe9302c,cus_8dacf77bcb25f2,11724,29900,0,eur,succeeded,True,google_pay,2025-02-11 20:05:37.825375,Subscription payment for plan price_c5aa6dfdb8a4c7,,,in_9bdda45e13c8ab,"{""user_id"": ""11724"", ""attempt"": 2}",cruzangela@example.com,highest,65
ch_4b8a68779fbba4,cus_8dacf77bcb25f2,11724,29900,0,usd,succeeded,True,card_mastercard,2025-03-13 18:05:28.825375,Recurring payment - month 2,,,in_3b6394e971dbc0,"{""user_id"": ""11724"", ""recurring_month"": 2}",jacobstaylor@example.com,normal,22
ch_d34ed4d3453a45,cus_8dacf77bcb25f2,11724,29900,0,USD,succeeded,True,card_mastercard,2025-04-13 07:05:28.825375,Recurring payment - month 3,,,in_53cd9e97e7a381,"{""user_id"": ""11724"", ""recurring_month"": 3}",batesthomas@example.com,normal,10
ch_84821529c594f8,cus_8dacf77bcb25f2,11724,29900,0,gbp,succeeded,True,bank_transfer,2025-05-13 08:05:28.825375,Recurring payment - month 4,,,in_bcaad6083a7576,"{""user_id"": ""11724"", ""recurring_month"": 4}",kristen05@example.net,normal,24
ch_6f01c3f95203b1,cus_88297d465aed4c,11725,29900,0,USD,succeeded,True,card_amex,2025-01-23 15:59:59.087432,Subscription payment for plan price_03fa967e0f99d6,,,in_08e95ee313846b,"{""user_id"": ""11725"", ""attempt"": 1}",,normal,2
ch_f92e20caca651b,cus_d44772047b893a,11726,2900,0,GBP,succeeded,True,card_mastercard,2025-02-08 20:49:42.224015,Subscription payment for plan price_960bf1780c59e4,,,in_98080c06f65965,"{""user_id"": ""11726"", ""attempt"": 1}",,normal,53
ch_1b0d6d5f7e758f,cus_d44772047b893a,11726,2900,0,usd,succeeded,True,apple_pay,2025-02-14 22:09:07.660622,Subscription payment for plan price_960bf1780c59e4,,,in_a765b44c62f3c3,"{""user_id"": ""11726"", ""attempt"": 2}",,elevated,42
ch_bf2801b298c3fc,cus_d44772047b893a,11726,2900,0,GBP,succeeded,True,card_mastercard,2025-03-16 21:08:39.660622,Recurring payment - month 2,,,in_df32e28c2a65c8,"{""user_id"": ""11726"", ""recurring_month"": 2}",,normal,7
ch_c58f64dbf46f3e,cus_c66ee74b487aef,11741,19900,0,usd,succeeded,True,card_visa,2025-02-10 22:26:49.921971,Subscription payment for plan price_e79fcba99fafb2,,,in_a4a42c68b59d49,"{""user_id"": ""11741"", ""attempt"": 1}",,normal,40
ch_96bb33bc342eda,cus_c66ee74b487aef,11741,19900,0,eur,succeeded,True,card_amex,2025-03-13 09:26:46.921971,Recurring payment - month 2,,,in_e8d6c4f2935278,"{""user_id"": ""11741"", ""recurring_month"": 2}",twu@example.org,normal,25
ch_0dda19abb9f63a,cus_c66ee74b487aef,11741,19900,0,Eur,succeeded,True,card_amex,2025-04-12 08:26:46.921971,Recurring payment - month 3,,,in_e0e4deb375d8fc,"{""user_id"": ""11741"", ""recurring_month"": 3}",,normal,26
ch_65a775c4cd475f,cus_c66ee74b487aef,11741,19900,0,GBP,succeeded,True,sepa_debit,2025-05-12 02:26:46.921971,Recurring payment - month 4,,,in_daa29d4ee4d440,"{""user_id"": ""11741"", ""recurring_month"": 4}",thomasgross@example.org,normal,26
ch_6e1e8a2615f852,cus_4f364a18ac00b3,11752,30118,0,eur,succeeded,True,google_pay,2025-01-18 09:09:58.735957,Subscription payment for plan price_aef4eb65b2725a,,,in_88678c47ee6bd2,"{""user_id"": ""11752"", ""attempt"": 1}",elynch@example.net,normal,29
ch_41a2f41818c3bd,cus_4f364a18ac00b3,11752,29900,0,GBP,succeeded,True,apple_pay,2025-02-16 21:09:33.735957,Recurring payment - month 2,,,in_86965c2b50470d,"{""user_id"": ""11752"", ""recurring_month"": 2}",imartinez@example.org,normal,3
ch_e932e54e1bd1fe,cus_8fff11489c10c4,11759,4900,0,gbp,succeeded,True,card_visa,2025-01-30 15:48:45.432794,Subscription payment for plan price_605f49e5df9256,,,in_2163e6115a7768,"{""user_id"": ""11759"", ""attempt"": 1}",,normal,21
ch_24d0cdbf10dcc7,cus_8fff11489c10c4,11759,4900,0,Eur,succeeded,True,bank_transfer,2025-03-01 18:48:46.432794,Recurring payment - month 2,,,in_7ab785d0942e8c,"{""user_id"": ""11759"", ""recurring_month"": 2}",,normal,14
ch_2189b4f7a3b6e8,cus_8fff11489c10c4,11759,4900,0,eur,succeeded,True,card_discover,2025-03-31 20:48:46.432794,Recurring payment - month 3,,,in_17196f1e588110,"{""user_id"": ""11759"", ""recurring_month"": 3}",,normal,13
ch_7925d73ff28cf5,cus_c24fcf0226c473,11763,9900,0,gbp,succeeded,True,bank_transfer,2025-01-15 13:52:55.335708,Subscription payment for plan price_45b7085172049c,,,in_399009c90bfc95,"{""user_id"": ""11763"", ""attempt"": 1}",,normal,32
ch_503795d4fc9293,cus_c24fcf0226c473,11763,9900,0,Eur,succeeded,True,card_visa,2025-02-14 17:52:47.335708,Recurring payment - month 2,,,in_fccf05998f7bbf,"{""user_id"": ""11763"", ""recurring_month"": 2}",mvillanueva@example.com,normal,19
ch_1475a77cd909fb,cus_c24fcf0226c473,11763,9900,0,usd,succeeded,True,card_mastercard,2025-03-16 05:52:47.335708,Recurring payment - month 3,,,in_134a83e2e6946a,"{""user_id"": ""11763"", ""recurring_month"": 3}",,normal,29
ch_e62cf088242424,cus_32efd052f1a330,11769,19900,0,usd,succeeded,True,bank_transfer,2025-01-09 13:51:45.630799,Subscription payment for plan price_9f7c0b7ec622d6,,,in_02303cda6f69b3,"{""user_id"": ""11769"", ""attempt"": 1}",emilysmith@example.net,normal,45
ch_a07289e85900ac,cus_32efd052f1a330,11769,19900,0,Eur,succeeded,True,apple_pay,2025-02-08 23:51:44.630799,Recurring payment - month 2,,,in_30e735b736701a,"{""user_id"": ""11769"", ""recurring_month"": 2}",martinkayla@example.net,normal,13
ch_06c5ed707f3d41,cus_32efd052f1a330,11769,19900,0,Eur,succeeded,True,card_discover,2025-03-10 21:51:44.630799,Recurring payment - month 3,,,in_da256402ccca7e,"{""user_id"": ""11769"", ""recurring_month"": 3}",,normal,7
ch_d37c5e19523b74,cus_32efd052f1a330,11769,19900,0,gbp,succeeded,True,apple_pay,2025-04-09 07:51:44.630799,Recurring payment - month 4,,,in_5d90ab70abbd81,"{""user_id"": ""11769"", ""recurring_month"": 4}",,normal,25
ch_44ecefa8fff2d2,cus_32efd052f1a330,11769,19900,0,USD,succeeded,True,card_visa,2025-05-09 12:51:44.630799,Recurring payment - month 5,,,in_1b8b660184bf07,"{""user_id"": ""11769"", ""recurring_month"": 5}",,normal,12
ch_18dd66d6fcc303,cus_913fb43f3c1d52,11770,29900,0,gbp,succeeded,True,apple_pay,2025-01-16 08:21:27.056417,Subscription payment for plan price_94d7005e034979,,,in_b6050e0205a5a7,"{""user_id"": ""11770"", ""attempt"": 1}",hdavenport@example.org,highest,32
ch_7a87f0d14fcf5b,cus_913fb43f3c1d52,11770,29900,0,USD,succeeded,True,card_amex,2025-02-14 21:21:30.056417,Recurring payment - month 2,,,in_5d43982c124cb9,"{""user_id"": ""11770"", ""recurring_month"": 2}",,normal,9
ch_9a4c566b649381,cus_913fb43f3c1d52,11770,29900,0,usd,succeeded,True,card_discover,2025-03-17 08:21:30.056417,Recurring payment - month 3,,,in_2722d000dd2cad,"{""user_id"": ""11770"", ""recurring_month"": 3}",,normal,17
ch_ecd46011c89b38,cus_abb28d6d3c5a07,11773,19900,0,usd,succeeded,True,bank_transfer,2025-01-20 19:48:04.993419,Subscription payment for plan price_8eedbf479f26d7,,,in_2fc7257d9e7c7f,"{""user_id"": ""11773"", ""attempt"": 1}",marksmelissa@example.com,normal,39
ch_66bc3d30cc6a41,cus_bc17e304558ba2,11784,19900,0,gbp,succeeded,True,google_pay,2025-02-03 05:27:26.011719,Subscription payment for plan price_3199d59abbe9af,,,in_4e52f33107a41f,"{""user_id"": ""11784"", ""attempt"": 1}",zmoore@example.org,highest,7
ch_9a4fae02f2704c,cus_bc17e304558ba2,11784,19900,0,gbp,succeeded,True,bank_transfer,2025-03-05 06:27:13.011719,Recurring payment - month 2,,,in_379cf7428db1ca,"{""user_id"": ""11784"", ""recurring_month"": 2}",,normal,30
ch_8fbcedb6ee7abb,cus_bc17e304558ba2,11784,19900,0,Eur,succeeded,True,sepa_debit,2025-04-04 04:27:13.011719,Recurring payment - month 3,,,in_0e7a03701389e8,"{""user_id"": ""11784"", ""recurring_month"": 3}",zallen@example.com,normal,5
ch_83a0a281a846ef,cus_bc17e304558ba2,11784,19900,0,eur,succeeded,True,sepa_debit,2025-05-03 23:27:13.011719,Recurring payment - month 4,,,in_3f12e5e59baca8,"{""user_id"": ""11784"", ""recurring_month"": 4}",hilljames@example.com,normal,25
ch_8acc89eda50312,cus_bc17e304558ba2,11784,19900,0,gbp,succeeded,True,card_visa,2025-06-03 02:27:13.011719,Recurring payment - month 5,,,in_3537ce374c34bc,"{""user_id"": ""11784"", ""recurring_month"": 5}",,normal,27
ch_941aec4f04bdfc,cus_5813f90fb45cc0,11793,19900,0,gbp,succeeded,True,card_amex,2025-01-11 03:37:40.374418,Subscription payment for plan price_818cd50692cdb8,,,in_e01104d884d2e1,"{""user_id"": ""11793"", ""attempt"": 1}",,normal,7
ch_ea73d9f32d029b,cus_5813f90fb45cc0,11793,19900,0,USD,succeeded,True,card_discover,2025-02-10 05:37:36.374418,Recurring payment - month 2,,,in_394c34f015aef8,"{""user_id"": ""11793"", ""recurring_month"": 2}",,normal,24
ch_5d8b1f987461e1,cus_5813f90fb45cc0,11793,19900,0,USD,succeeded,True,card_discover,2025-03-12 11:37:36.374418,Recurring payment - month 3,,,in_1639800a786f50,"{""user_id"": ""11793"", ""recurring_month"": 3}",,normal,28
ch_5c88f8561a309e,cus_40491d770b5640,11797,19900,0,eur,succeeded,True,google_pay,2025-01-06 11:09:12.461114,Subscription payment for plan price_702f517cd9850a,,,in_82dfc49d5d0654,"{""user_id"": ""11797"", ""attempt"": 1}",gabriel08@example.com,normal,26
ch_d6d7758921cbe3,cus_40491d770b5640,11797,19900,0,usd,succeeded,True,sepa_debit,2025-02-02 07:58:15.137125,Subscription payment for plan price_702f517cd9850a,,,in_5da05a7e18579e,"{""user_id"": ""11797"", ""attempt"": 2}",hmartin@example.net,elevated,45
ch_356fb85c11bf3e,cus_40491d770b5640,11797,19900,0,USD,succeeded,True,card_discover,2025-03-03 19:57:52.137125,Recurring payment - month 2,,,in_46324ec86c5388,"{""user_id"": ""11797"", ""recurring_month"": 2}",colethomas@example.net,normal,15
ch_15976be46ddcec,cus_40491d770b5640,11797,19900,0,eur,succeeded,True,card_visa,2025-04-02 19:57:52.137125,Recurring payment - month 3,,,in_555b5f6f4cabd2,"{""user_id"": ""11797"", ""recurring_month"": 3}",,normal,12
ch_44dae6d33e2a86,cus_40491d770b5640,11797,19900,0,eur,succeeded,True,sepa_debit,2025-05-03 06:57:52.137125,Recurring payment - month 4,,,in_20be1f578197a6,"{""user_id"": ""11797"", ""recurring_month"": 4}",,normal,6
ch_75c6c77a9cdc1c,cus_40491d770b5640,11797,19900,0,usd,succeeded,True,bank_transfer,2025-06-02 00:57:52.137125,Recurring payment - month 5,,,in_1c80f8afa5b97d,"{""user_id"": ""11797"", ""recurring_month"": 5}",jonestricia@example.org,normal,4
ch_44b64a7b2e7ff0,cus_5c3b6d601147be,11802,29900,0,USD,succeeded,True,card_discover,2025-01-19 20:26:30.708345,Subscription payment for plan price_5ae2b220ff5268,,,in_938d2f141ba3e5,"{""user_id"": ""11802"", ""attempt"": 1}",michellejohnson@example.net,normal,45
ch_54a15de789cd50,cus_5c3b6d601147be,11802,29900,0,usd,failed,False,card_amex,2025-01-21 11:40:10.050278,Subscription payment for plan price_5ae2b220ff5268,processing_error,Your card was declined.,in_7cfc43a0a6fc70,"{""user_id"": ""11802"", ""attempt"": 2}",,highest,22
ch_3ef9490a798ee2,cus_5c3b6d601147be,11802,29900,0,USD,succeeded,True,card_mastercard,2025-01-21 12:57:17.044684,Subscription payment for plan price_5ae2b220ff5268,,,in_099ced5fb303fd,"{""user_id"": ""11802"", ""attempt"": 3}",,normal,37
ch_9016d92272d243,cus_5c3b6d601147be,11802,29900,0,Eur,succeeded,True,card_visa,2025-02-20 04:56:48.044684,Recurring payment - month 2,,,in_577a5cf0a33650,"{""user_id"": ""11802"", ""recurring_month"": 2}",,normal,20
ch_08d40ed2ba8240,cus_67078826252423,11827,2900,0,GBP,succeeded,True,card_amex,2025-01-27 23:45:39.614103,Subscription payment for plan price_bd518b9093cd31,,,in_6dbdc72d08dc9f,"{""user_id"": ""11827"", ""attempt"": 1}",pgomez@example.org,highest,7
ch_6222d9bfa279b9,cus_cbb320ded85c89,11840,19900,0,Eur,succeeded,True,google_pay,2025-01-20 04:54:28.316602,Subscription payment for plan price_cec96d4117903a,,,in_553066e84f86f7,"{""user_id"": ""11840"", ""attempt"": 1}",zachary20@example.org,highest,37
ch_4b360fd9ec4746,cus_cbb320ded85c89,11840,19900,0,USD,succeeded,True,apple_pay,2025-02-19 02:54:08.316602,Recurring payment - month 2,,,in_3300d53e8c1441,"{""user_id"": ""11840"", ""recurring_month"": 2}",,normal,24
ch_4dc834592b18dc,cus_cbb320ded85c89,11840,19900,0,GBP,succeeded,True,google_pay,2025-03-21 00:54:08.316602,Recurring payment - month 3,,,in_9a0b9e300bab96,"{""user_id"": ""11840"", ""recurring_month"": 3}",,normal,30
ch_d6e1080905aa90,cus_cbb320ded85c89,11840,19900,0,Eur,succeeded,True,sepa_debit,2025-04-19 22:54:08.316602,Recurring payment - month 4,,,in_799fa94d194b75,"{""user_id"": ""11840"", ""recurring_month"": 4}",,normal,15
ch_f8afe608667eb3,cus_a701a6fc3678d3,11845,29900,29900,GBP,succeeded,True,apple_pay,2025-01-24 14:36:01.258590,Subscription payment for plan price_4ee96b4635dd4e,,,in_1a1e30242dd42d,"{""user_id"": ""11845"", ""attempt"": 1}",jamesglass@example.com,normal,13
ch_dd2c803c2b9ea6,cus_a701a6fc3678d3,11845,29900,0,gbp,succeeded,True,sepa_debit,2025-02-23 12:35:57.258590,Recurring payment - month 2,,,in_f87dc5ccd2fc31,"{""user_id"": ""11845"", ""recurring_month"": 2}",derrick60@example.net,normal,17
ch_4c4e3dbedadda5,cus_a701a6fc3678d3,11845,29900,0,usd,succeeded,True,apple_pay,2025-03-25 06:35:57.258590,Recurring payment - month 3,,,in_2935099f8ba4ab,"{""user_id"": ""11845"", ""recurring_month"": 3}",evanhayes@example.org,normal,2
ch_02529e72e0e756,cus_a701a6fc3678d3,11845,29900,0,gbp,succeeded,True,card_discover,2025-04-24 22:35:57.258590,Recurring payment - month 4,,,in_41b4a7477ebb21,"{""user_id"": ""11845"", ""recurring_month"": 4}",escobarpatrick@example.org,normal,22
ch_4011268ebcfe89,cus_d46725f3743211,11850,9900,2475,eur,succeeded,True,bank_transfer,2025-01-19 21:25:33.360200,Subscription payment for plan price_1692c685101baa,,,in_f8a0730d3cec74,"{""user_id"": ""11850"", ""attempt"": 1}",elizabethjoseph@example.com,normal,62
